Name,League,Division,Team id,points,OR
Edmilson Figueiredo,9,193,6246526,46,3691831
Jabir Abdulkadir,9,193,1564749,46,3770326
James Taylor,9,193,2463324,40,6050990
Taras Mykhalevych,9,193,7070062,36,4949334
Forget My Name,9,193,8397825,24,9085928
Jacqueline Allen,9,194,342692,85,7604
Corey Denneen,9,194,84962,82,12695
Tony Nicholas,9,194,16333,76,17604
Tejiri Meyoron,9,194,638040,72,1593305
Shane Johnson,9,194,5831279,66,438762
DENIS NGENO,9,194,2949790,66,1020935
Le Manh Hung,9,194,42099,61,944532
Scott Piskun,9,194,3096007,58,256262
Tim Valanidas,9,194,1960599,57,454135
Bav Patel,9,194,1406052,57,852693
Lauren Wells,9,194,6859003,54,433065
Anesu Mugweni,9,194,575755,54,2949798
Branko Vasov,9,194,3749744,51,313473
Daniel Giardina,9,194,539842,51,2264172
Pink Panther,9,194,2074060,48,2647996
abubakar abdullahi,9,194,1396002,46,2376651
Adam OConnor,9,194,916783,45,3226944
Fahmy Zainal,9,194,6007877,42,1145318
Elly Funk,9,194,1583736,36,5512237
Mark Lonergan,9,194,772930,30,4991811
Damian Szóstka,9,195,96355,79,36323
alan bramley,9,195,1239547,78,164909
Topias Toikkanen,9,195,110330,76,267616
Paul George,9,195,5900173,72,88652
paul duff,9,195,53863,69,737786
Kassem Ghaziri,9,195,2875964,68,544123
Neil Dance,9,195,390015,62,600228
Deleted Player,9,195,407679,60,0
Tyron Tyron,9,195,1234756,59,722197
Sean Howlett,9,195,795660,57,3688930
Alan Dervan,9,195,5873070,55,4328038
Killian Leegan,9,195,6121134,55,4642713
randy chiu,9,195,1994503,54,1567985
Justin Dossah,9,195,3238465,52,2521846
Rob McGrath,9,195,4055583,52,3403285
Mahmoud Elsayed,9,195,5230245,48,3609522
Biplov Subedi,9,195,7729679,44,2358105
Joshua Falonipe,9,195,8109484,37,4297721
Josh Clark,9,195,5902198,28,5422209
Ali Ashraf,9,195,3416523,27,8598639
Emmanuel Fatoyinbo,9,196,1762138,94,7820
tim leong,9,196,3331668,79,351908
ANDRIY D,9,196,7172782,72,294492
Ahmed Pato,9,196,7195252,72,2275976
William Boyle,9,196,7140305,68,1048574
Russell Haag,9,196,745212,66,363526
Domagoj Vogrinc,9,196,7322176,66,1179301
Kashif Pierre,9,196,74952,63,3613043
Dawid Wieczorek,9,196,7997471,60,669080
Alejandro Paredes,9,196,426514,60,7039587
Ken W,9,196,2906584,57,1214396
Jeet Pukhrambam,9,196,1802722,54,2489319
Lacrae Daniels,9,196,3379909,48,4008399
Fran Oulton,9,196,4696739,48,4193396
Aleksandar Jakonic,9,196,1085219,46,1485399
ElSanz Zhou 저우,9,196,2969626,45,2916497
Suarez Oluwaseyi,9,196,3506971,39,2516680
Mayar Darlington,9,196,1602632,37,6407021
Ibrahim Qudus,9,196,6437506,33,8229880
Isaac Lundall,9,196,31179,27,6520978
Rowan Smith,9,197,3244802,86,566255
Leron Samuel,9,197,80858,78,50615
Adhitya S,9,197,93313,75,799831
Barry Dean,9,197,90692,71,452652
Stavros Stavrou,9,197,185415,70,982016
Jamie Adamson,9,197,573423,65,1984269
Juhel Ali,9,197,4053252,63,1220016
Dhirajkumar Deore,9,197,4521060,63,3561930
Szymon Gawlas,9,197,636444,62,679619
Amir Heydari,9,197,2315995,60,4980324
John Smith,9,197,1170151,58,2972845
Yaser Jasim,9,197,1212625,57,3734589
Martin Coggin,9,197,4010962,54,6118946
Deer Squad,9,197,336938,52,2162637
Joe Bloggs,9,197,1320483,49,2626219
Nischal Kafle,9,197,5706540,44,7115079
justice monye,9,197,9328066,42,7832060
Chris Bell,9,197,2730892,40,6542525
Mohamedd Hassn,9,197,2297787,33,2827971
Rohan Prabhu,9,197,7194282,9,10129168
Stuart Blyth,9,198,243880,81,214498
Pasuruan Mania,9,198,6047664,75,340438
Ilkka Miettinen,9,198,1682399,70,93321
Marco Santos,9,198,1303301,70,685120
Keval Patel,9,198,1212019,70,989518
Chris Perks,9,198,923312,67,246941
AHMED HOSSAM,9,198,1147626,66,1418763
Hamed Eslami,9,198,593538,66,3429839
Richard Mead,9,198,5509774,64,130428
Dustin Stephens,9,198,535185,61,689333
Cristiano Canuti,9,198,1469652,57,3518158
Tom Coulton,9,198,1344547,51,2053063
Oktay Bagirbekov,9,198,5048076,51,4251565
Steven Whyte,9,198,4438267,49,4795399
Conway Edwards,9,198,1324893,48,2244416
Dom Haizum,9,198,1951900,43,3669397
K Q,9,198,4165860,43,4247045
David Abiodun,9,198,5803427,39,4418825
Jason Coomey,9,198,2555676,38,4559138
Jahid Miah,9,198,7576555,24,7602182
Marcin Bara(BarusFPL),9,199,2125,90,3879
Chris Davidson,9,199,313606,80,141992
Faraaz Ansari,9,199,111365,76,540616
Ash Khanna,9,199,3769407,73,1074525
Opeadura Babayemi,9,199,429927,73,1878984
Delguer Erentsenova,9,199,8098391,70,578366
Shreyas S Ranga,9,199,5506103,68,3453451
Mansour DIENE,9,199,2199401,67,296284
Konstantinos Tselios,9,199,3341394,62,501782
FPL Manager,9,199,1335226,60,3539546
Douglas Bezuidenhout,9,199,330951,55,824381
Kabir Abubakar Bagudu,9,199,3379440,55,2115429
Nick MacInnes,9,199,245770,54,747424
Billy Hynes,9,199,3659467,51,5274131
Gr8 Baller,9,199,5772956,49,2235979
Augustus Sirleaf,9,199,982333,45,5701206
Oscar Maddison,9,199,8154034,34,4427403
Darren Martin,9,199,6771369,23,6133630
Rodrigo Santa Ana,9,199,5697144,22,5989000
Raffaele Donnarumma,9,199,7570367,21,6873952
Kika Lausa-Markevicius,9,200,3537673,81,35794
Ahmed Azzam,9,200,21986,76,127994
john davies,9,200,6949331,75,227464
Karan Diwan,9,200,133171,73,810445
Przemysław Szlachetka,9,200,840944,72,233199
Pratik Talele,9,200,3238898,72,268308
Eirik Møller,9,200,7979704,69,177411
Lawrie Wemyss,9,200,99875,67,507084
Steve Amphlett,9,200,592586,58,4391746
Keith Short,9,200,35366,57,551989
Thomas mathew,9,200,2990242,57,2911354
Aleksandr Modeerf,9,200,813320,56,1440033
Aegon Targaryen,9,200,5740026,54,1452304
Mike Gundlach,9,200,1298927,49,3549322
Elliot Abedian,9,200,1177959,48,813983
Anupol Hazarika,9,200,950567,41,2416941
Daniel Bjarkason,9,200,4054626,39,2849802
Abubakar Lawan Hamisu,9,200,1524386,32,3540279
Graison Moodley,9,200,58592,31,4626929
Ronan Feehan,9,200,8223140,27,8256208
Richard Robinson,9,201,705089,90,4641
Zain Bhimji,9,201,524277,72,398483
Niall Conway,9,201,3788929,70,1215049
Sergei Seregin,9,201,963306,69,276949
Eugene Kolesnyk,9,201,203186,69,449442
Reggie Mazz,9,201,4694863,69,1276607
Sadman Sakib,9,201,6426586,67,183979
Danny Ennis,9,201,4582643,67,1106355
Jay Bikerz,9,201,2424617,63,538975
Isaam Rashid,9,201,5657144,63,2477416
David Hyde,9,201,399765,61,734600
jason clarke,9,201,685447,57,938845
Fatheen Hisham,9,201,5688507,54,703261
Cameron Preece,9,201,4490232,49,1670472
Tim Lewis,9,201,6252751,46,4517234
LM Tee,9,201,5681579,45,3228258
Andrew Robson,9,201,1916650,45,4042893
Ieuan Care,9,201,8586198,34,8725205
Leskie Jr,9,201,3112102,33,8051233
Macord FPL,9,201,7216221,12,10609507
Jon Elvins,9,202,144506,79,1449450
Elliott See,9,202,1178836,73,471065
Jovan Jovanovic,9,202,1828158,69,1553743
GEORGE T,9,202,1537354,68,690841
Nemanja Veljkovic,9,202,851211,66,287095
Carlos Mosquera,9,202,4251131,63,731567
Michael Dunton,9,202,8489735,62,1536961
Michel Guntern,9,202,550680,61,1914930
Dimitri Burgelman,9,202,6613520,60,898547
Nic Robinson,9,202,2815502,59,74177
S داهش,9,202,9446194,59,2340853
Adjetey Adjaye,9,202,101411,57,2329323
রওনক অনৃত,9,202,7540227,56,3031232
Victor Pravda,9,202,844456,55,1844664
Jerry Jacob Gomes,9,202,559391,52,1519246
Ali Ahmad Chehab,9,202,1813634,52,3991623
saiful islam,9,202,2745374,51,2520474
David Siguenza,9,202,244300,49,1268924
Gorjie Kholhrinc,9,202,3151592,23,7455492
Nathan Jonns,9,202,7842537,15,9181062
Nick Mackay,9,203,3648960,81,148421
Nikung Thakrar,9,203,1466023,81,383555
Ferenc Foldvary,9,203,6818,76,20711
Rufus Sharp,9,203,2479818,69,590788
Tyler Williams,9,203,4007951,66,1999582
Mladen Salopek,9,203,2797435,66,2870482
Darron Edmeade,9,203,7269751,64,2168225
saiful islam,9,203,2993059,59,2237456
Origee the Intergrated Owantoor,9,203,3033485,58,1016789
Daeho Kang,9,203,1148148,58,2970068
Teis Tolleshaug,9,203,222026,57,1583807
Monsur AbdulSalam,9,203,298524,57,2524397
krystian olczykowski,9,203,507349,54,3250555
Graham Phillips,9,203,1903240,51,1079445
Zwabragi Joel,9,203,821885,51,2680101
Mani Gharahcheloo,9,203,263,49,3824394
Lu Lun,9,203,3458036,47,6073779
Deleted Player,9,203,1170588,40,0
Vlada Petković,9,203,1103425,35,6372795
Ali Mohseni,9,203,8008201,15,7581889
A Medi P,9,204,4835952,73,50003
Pedro Truninger,9,204,178140,72,1213655
Patrick Joyce,9,204,2114610,70,28143
Mick Mourinho,9,204,202746,70,223303
Ed Shardlow,9,204,2699,70,228371
Ruben Stark,9,204,8412802,67,17168
Christian Jones,9,204,1943110,66,362222
Tim Sekolič,9,204,7116425,66,923822
Federico Roseti,9,204,77880,64,725160
Ruslan Miftakhov,9,204,749015,63,180521
Ken McCarthy,9,204,462604,60,1685581
Bri D'Souza,9,204,3190866,55,1090062
Chris Collins,9,204,8410549,52,2864221
James Beevor,9,204,3935164,49,1917386
Benjamin Maina,9,204,254292,42,2202267
stephen W,9,204,4855476,42,3440371
monem khemissi,9,204,166609,42,4780720
Paddy Oneill,9,204,4029280,40,4188165
Beer Gynt,9,204,4545288,36,4700273
nana kwaku,9,204,5233238,36,5118824
Matthew Grant,9,205,6682,88,112952
Saksham Srivastava,9,205,201153,79,1881992
Vahid Es,9,205,79627,69,11045
Turab Khalid,9,205,159316,69,442058
James Ryan,9,205,7809896,69,1454517
Robin Chee,9,205,3244558,69,1668751
George Ekeoma,9,205,4035199,59,733584
Sindre Gudbrandsen,9,205,3733924,58,1799385
Gavin Hyland,9,205,308219,55,632549
Datt Oza,9,205,772600,54,1630550
Iain Jordan,9,205,6347296,53,4561175
Emad Roshdy,9,205,5052671,52,1680681
PVT - GoPlatien's,9,205,174081,51,3549322
tata tata,9,205,4263379,49,2327022
Sabbir Hossain Arav,9,205,2473254,49,2338050
cleon henry,9,205,6994802,48,1522704
Conor Maher,9,205,2466916,47,2805853
Danny Doyle,9,205,664883,40,5679364
Joy Eatcookie,9,205,1952698,39,1828987
Tahi100 - Patajo,9,205,195722,33,8053517
Urko Kwaaitaal,9,206,88359,78,183373
G. B. S.,9,206,3866461,77,918973
Harun Setiawan,9,206,30985,69,909968
Kc David,9,206,553355,66,1123475
Dave Mills,9,206,114626,66,1644487
Jordan White,9,206,502632,63,1920248
KyRilloS Maher,9,206,201178,62,2379459
Rito Brata Nath,9,206,1784,61,41170
Robbie Mason,9,206,1152401,60,203135
Donquixote Nghia,9,206,16870,60,1259370
Roel De Wever,9,206,768259,57,2077588
Emil Frej Svensson,9,206,235637,56,508497
Ryland Gounden,9,206,10162,55,1829432
Swisss Ade,9,206,2956074,55,2214988
Inzai Shammah,9,206,1661084,48,4496597
Bogdan Zivkovic,9,206,7698768,48,5455142
Mark Brackley,9,206,2912626,46,1897523
Quincy Kusi-Appouh,9,206,627688,45,3350232
Kwabena Duah,9,206,2256591,41,3794610
daniel sauer,9,206,6539852,18,9319013
Ayush Sinha,9,207,6070244,84,314041
Tyson Sauerwald,9,207,53240,79,97832
Mrs Raygun,9,207,1111251,70,377277
Gordon Robertson,9,207,2430351,70,1813031
Sudin Subedi,9,207,5827302,61,2149043
Anthony Chuka,9,207,404461,59,941884
saiful islam,9,207,2884926,58,4073047
Pietro Lovato,9,207,128903,57,1971697
Ganesh Sasidharan,9,207,2203326,57,3634097
Konark Goel,9,207,5227630,57,5411242
Bobo Bobo,9,207,4285,55,2294299
Aachman Anand,9,207,404840,54,3510479
Jozsef Ormos,9,207,3962474,54,3947527
Frank Sela,9,207,4192196,51,2373342
Mushii Peas,9,207,3768349,50,3385510
Иван Иванов,9,207,8626260,49,5444531
Abdul-lateef Asafa,9,207,7545496,48,1049543
zafar shaik,9,207,2948566,46,4691192
Liam Burnham,9,207,403239,42,4465613
Monica Bourne,9,207,571959,30,5322777
محمد عبدالنبي,9,208,190036,71,318148
John Mellor,9,208,467113,71,1014632
Athish Raj,9,208,2008744,69,67263
Sunil Tripathi,9,208,2207967,69,290960
Jani Kalla,9,208,2110385,67,913881
Fernando Bruno,9,208,285779,64,184325
Josh Grady,9,208,4564589,64,764922
Tumelo .,9,208,201531,63,1441893
Marcus Allan,9,208,461767,61,1825340
Giorgos Kadis,9,208,8305419,60,691449
Clement Debrah,9,208,3217846,60,2648613
Martin Cusack,9,208,623433,55,812549
Abdulai Fatawu,9,208,2244439,52,617990
Mohamed .hassan,9,208,5467681,51,1146508
Jonny Evans,9,208,156500,51,3437963
Simon Hodgson,9,208,117457,45,2461833
Mihajlo Pusonja,9,208,7518945,45,4642823
Michael Berry,9,208,410660,43,4318918
Ryan Bulley,9,208,4141631,37,6430558
Rida Jawad,9,208,3340118,27,5633839
Anay Shukla,9,209,205868,81,74521
Henrik Hansen,9,209,540852,75,229379
Niladri Chakraborty,9,209,424470,71,483800
Howard Batey,9,209,4940148,70,301253
Charley Williams,9,209,2582902,67,768279
yonda 396,9,209,1620641,65,874526
Ben Hallett,9,209,2117202,63,2170796
william champion,9,209,523806,61,2952674
Jamsheer Rangath,9,209,4965295,60,2885029
Ian Smith,9,209,832584,57,1152797
Ana Gomes,9,209,6248150,57,2290866
Br1ndzn 20,9,209,445854,55,2266810
Kao Jang - vTAi,9,209,172073,55,2305652
Andrew Feehan,9,209,1350795,54,3630628
Srđan Vučković,9,209,4752076,52,4805318
Ricardo Vilão,9,209,4057400,45,3662899
Paul Coward,9,209,842033,42,4787990
Jun Jeong,9,209,1761932,39,6298715
Jonathan Tracey,9,209,6070386,36,6063023
Remi Fredriksen,9,209,8554279,27,7083933
Mervyn Kirkness,9,210,109769,87,305687
Travis Whiteford,9,210,1970785,76,405775
Pavel Jancovic,9,210,76695,75,295677
Thor Øyvind Gøtz Stene,9,210,5480,75,434499
Tom Brooke,9,210,3443839,66,2913169
Richard Atkinson,9,210,2281218,64,492869
Tobi ..,9,210,822474,64,905431
Alex Makaveli,9,210,1478845,63,1294167
Kalpit Patel,9,210,927237,60,906060
Kiran Patil,9,210,4664764,59,1100010
david champion,9,210,298816,56,4253972
sherif march,9,210,3202613,55,983612
Jabari Glynn,9,210,642995,51,2393304
Ian Thacker,9,210,125728,51,2943262
Rakkhi Joy,9,210,626127,45,6029856
John Martin,9,210,435997,45,6403946
Channel Sylvester,9,210,9037282,43,8539442
Paul Burns,9,210,2865141,41,3089749
martin keel,9,210,1095677,36,3846235
Afif Majid,9,210,6572961,22,8891875
Vladimir Radivojevic,9,211,6342880,75,74795
Daniel Mroz,9,211,2990554,71,728074
Prateek Shukla,9,211,3465405,70,560294
Chris McGeary,9,211,2916339,69,491556
Earlstone Ben Lainivo (STONEY),9,211,578814,67,505204
Marcus Shaw,9,211,6591250,66,1180551
Emmanuel Osayande,9,211,4079145,65,457765
Ivar Josefsson,9,211,28319,64,422819
Michael Capizzi,9,211,302747,61,1563415
Bondamukk Fc,9,211,580801,59,1040570
Tom Maples,9,211,875793,58,1339690
Per Grinaker,9,211,3197957,57,2271559
Al-Farabi Ibrahim,9,211,3358265,49,4442396
Andy Hall,9,211,2291039,46,3515342
Djordje Vercevic,9,211,4385140,45,3477955
Bengs Asyik Berat,9,211,9217599,45,5883882
saiful islam,9,211,2224281,44,2631201
Suhail Shah,9,211,9536960,44,4205817
dm b,9,211,6560314,40,5893420
Adelin Owona,9,211,8448229,36,7063418
Ross Mason,9,212,6774740,84,40465
Alexander Hummelshøj,9,212,4474406,82,519448
Paul Lingard,9,212,135749,75,7899
Busingye Peter,9,212,222568,75,245448
Simon Lawrence,9,212,1546,74,86688
Andrey Khamlyuk,9,212,3152272,73,92880
Anthony Singh,9,212,2326845,65,666622
Alexander Troye,9,212,2778734,63,3250733
Sabri Süha Ekici,9,212,843401,61,3028862
@ Con Kondonis,9,212,2546191,60,1429278
Tom O'Keeffe,9,212,5602523,56,413640
Liam O’Donnell,9,212,3197624,52,1397786
Ruairí Lenaghan,9,212,457111,52,2294299
Michael Harrington,9,212,741983,49,5190733
Mosiur Hamid,9,212,2933969,48,4556789
Nicholas Stewart,9,212,4676647,43,5412879
Davis Gestiehr,9,212,1177888,42,6356483
Bikini Bottom,9,212,6106704,33,7791772
Nathaniel-Paul Chisadza,9,212,269069,31,7792195
Ramsey Njema,9,212,6895496,13,9278039
Matheus Spadari,9,213,286595,77,42046
Temilade Praise,9,213,276418,72,162463
Jamie Clayton,9,213,557247,72,475834
CF Lam,9,213,6630021,69,498458
Ali Almadi,9,213,8475,69,1258813
Tom Li,9,213,35060,64,352416
conor Boland,9,213,29367,63,1409244
chris graham,9,213,6137948,60,640545
Laura Vit,9,213,672588,60,725772
Boguslaw Ciolkosz,9,213,35900,60,1146827
Ian M,9,213,2813191,56,2272369
Peter Ball,9,213,878991,55,2738876
فهمي بن محمود,9,213,6014813,52,4367093
Nizar Arya Putra,9,213,336465,49,2917154
Stephen Boal,9,213,4023126,48,3125972
Alastair Koch,9,213,942480,46,2338956
Jones M,9,213,6584351,46,4449518
Jason Kelly,9,213,65668,42,3903494
Faysal Ahmed,9,213,5553194,39,2679798
MASUM BHAI,9,213,7371694,35,8278023
Garry Tetley,9,214,554617,84,224362
john paul flanagan,9,214,5056795,84,5140904
Mr. Cricket,9,214,3773844,75,1147818
Sir Tenno Mikado,9,214,914584,72,1922931
mKhairillah santai,9,214,254407,68,2496840
Tido Ballesteros,9,214,2320877,67,1533474
Abdullah Akbar,9,214,5144645,66,2002631
Josh Henderson,9,214,943384,62,2280612
Kwesi Q,9,214,3056389,60,4863366
Nandan Jha,9,214,7469915,55,3457207
MR Lalart,9,214,4189265,55,5486572
Z. Bakhadirovic,9,214,282824,54,5514054
Kofi Ofori,9,214,5373695,53,4709529
Sourjobroto Lahiri,9,214,7979500,47,4476931
Jack Goldman,9,214,8118696,46,6740559
Elliott Jones,9,214,5981921,46,7303152
Smail BEDJEGLAL,9,214,5379199,46,7476412
Mamila Mame,9,214,8369199,45,3376460
Nick McKeon,9,214,6512432,27,8185607
Ngonidzashe Goneso,9,214,3789184,21,8846807
Erfan Mahmud,9,215,2667040,82,48687
Jay Doshi,9,215,1787787,78,370884
Bryan Anglim,9,215,3859108,74,1352707
Oguntola Abdulah,9,215,7474302,67,839759
Ville Aro,9,215,1322965,66,186785
Luciano Bessa,9,215,1612201,64,234594
Maroon Macaw,9,215,7423589,60,557613
Wale Akoni,9,215,1653884,57,970369
Dixon Abraham,9,215,758622,57,1329699
Just Jo,9,215,5749326,57,2466025
Toby Allerton,9,215,2227333,56,1852467
Ray McKay,9,215,6056710,55,4064557
Seyi Oridota,9,215,6952746,54,1757189
Thomas Van Nieuwenhuyse,9,215,3638195,51,2472677
Matthew McCall,9,215,409137,49,2100932
ALIF ZAKWAN,9,215,65919,48,795627
aaron gacquin,9,215,7746189,43,1811333
scholar Emmanuel,9,215,3416135,43,3853675
Tee Jay Drizz,9,215,8166194,37,7467177
Greg Dixon,9,215,926760,31,3876262
Erik Falk Hansen,9,216,232200,79,24046
Crispus Natwijuka,9,216,173329,75,68855
Ricki Nethercote,9,216,14020,75,450543
Osita Oniah,9,216,27865,70,330229
Abubakar Sadiq,9,216,3184360,64,62523
Evans Addo,9,216,1441500,64,1412271
Marek Stepien,9,216,7078698,63,918198
"Steve ""Fonzie"" Barnett",9,216,8809,61,638715
Phil Burke,9,216,1491299,58,629503
Ramadhani Desiningrum,9,216,1899774,57,3566982
Lawrence Bovich,9,216,39269,52,2999790
Javier Amez,9,216,374435,51,4723201
Kane Coleman,9,216,212953,51,5948633
Ramy Mohamed,9,216,305888,48,2298753
Chris Maughan,9,216,3120942,48,3244690
tony furey,9,216,3369110,48,3476642
Yahaya Musah,9,216,2770025,45,3770137
Ergin Semo,9,216,3645846,45,4624799
Darrell Lindsay,9,216,9462189,40,5020182
David Iwebendu,9,216,8697040,40,6609259
Etan Patel,9,217,2703382,75,1207268
Alexandros Chrysanthakopoulos,9,217,1462145,72,432566
Peter Coles,9,217,2413773,72,872912
Chris C,9,217,1767318,72,943948
Zoran Zdraveski,9,217,1159495,70,569354
Yunus Tawfik,9,217,683286,70,1319250
Sigurbjorg Jakobsdottir,9,217,7973506,68,934549
Imtiaz Ebna Mannan,9,217,5738091,63,1188805
Fabulous Fabouné,9,217,602898,61,451904
Lisa Hanle,9,217,4186551,61,936923
baha khlifi,9,217,334384,60,1764870
JW Lim,9,217,6014653,58,481555
Michael Huckle,9,217,1290498,52,4147924
Jaidi Saipin,9,217,990762,47,4046995
Robin Shaw,9,217,6597692,46,1762039
Taxlam Junior,9,217,5557964,44,4991552
yash gurav,9,217,8264952,44,6994561
MevsMe Murage,9,217,4190727,40,5120478
Ananth Venugopal Sindhu,9,217,431673,35,6787020
Kuda Gara,9,217,9599547,19,10403387
Critt Critterson,9,218,1358205,78,1425923
Greg Fleming,9,218,1411296,75,269281
Christopher Oh,9,218,684209,73,243925
vasileios kontos,9,218,22980,72,3010100
Matthew Kramer,9,218,20397,69,1743549
Yulian Stefanov,9,218,1118405,69,4492689
Erfan Djazmi,9,218,2654178,64,313365
Nathan Mitchell,9,218,887233,64,1532422
Stepan Dusil,9,218,1394906,62,3687995
Jamie Finnegan,9,218,573098,58,2081083
Adilize Baptiste,9,218,777513,58,2768387
kevin morrison,9,218,2466716,54,1772025
ROMA X,9,218,88360,54,1817681
Subham Mitra,9,218,1477510,48,2977026
Azrul zain,9,218,2438221,46,3749368
Parth Sathe,9,218,4506168,43,8022022
Kamor Ivyson,9,218,5245774,42,3596948
Vivian Adesuwa,9,218,6435848,42,5269130
Wissam Koleilat,9,218,6391846,39,7088867
Srikrishna Gutta,9,218,5377015,25,7712640
Jonathan Donzé,9,219,28691,79,50885
Betreab Solomon,9,219,2346982,72,1157888
Jason lynch,9,219,344904,70,759503
Musawer Ahmadi,9,219,417107,67,2473065
Matt Stevens,9,219,59252,66,1133658
Matthew Houghton,9,219,812844,66,1290739
Kento Okabe,9,219,3875392,64,1187203
Brett Kinsman,9,219,3560646,63,610409
Ryan Oconnor,9,219,23448,61,2134134
Michael Collins,9,219,5143503,61,2440384
عآآآاآ حنا جيييينا,9,219,1142690,59,671514
Mahnoor Usman,9,219,1689336,58,1616065
Deleted Player,9,219,927228,57,0
Adeleke Samuel,9,219,652032,55,3114773
Zhiger Yessimkhan,9,219,7347191,52,2320503
Muhammad Roisul Umam,9,219,340971,46,2751512
Max Phil,9,219,5302842,42,3991989
Francis Mhalafu,9,219,5470705,36,3458837
Felix Amoah,9,219,2028013,35,5193845
Marcello Ricci,9,219,3027855,22,9987360
Satnam Aujla,9,220,5338571,82,63735
george sambaza,9,220,1756946,77,6568
Saifullah Khan,9,220,183999,76,461745
Kiko Llaneras,9,220,552893,66,1299419
Aleksandr Dubikovskii,9,220,13422,64,1098499
wayne muir,9,220,1370322,63,2256854
"MOH, ZAID",9,220,509718,61,1511030
Zayniddin Najmiddinov,9,220,268169,61,1947351
andrew noone,9,220,1235828,59,754438
Bilal Farooq,9,220,4508491,56,1245806
Luis Meneses,9,220,8079452,54,1859278
Edward Coats,9,220,8208808,53,2402483
Mohammed SHAUFI,9,220,151826,53,2625873
Marin Krustev,9,220,2337062,48,1322478
Adhiraj Shergill,9,220,2939781,46,749894
go mad go bokke,9,220,3421669,46,4787990
Martin McGowan,9,220,3671422,45,5519037
Abey Mathews,9,220,6433091,42,4123224
Nur Rochman,9,220,4589987,40,5578422
Loki Addo,9,220,1936109,39,5770180
Jack Michelson,9,221,460791,82,264279
Philip Broadbent,9,221,244563,81,6760
Melvin Onochie,9,221,4102612,74,788155
ASHISH AGARWAL,9,221,415990,73,1971139
Sadinko usmk,9,221,2377200,72,311037
Ivar Tamsalu,9,221,2442405,72,3066334
Huy Tran,9,221,26827,71,1839714
Eslam Mohammed,9,221,433247,69,1731192
Aya Fujiwara,9,221,842944,65,677070
Tilak sing Tamang,9,221,1970305,63,2846199
Felix Rönn,9,221,6336972,60,4327145
Gary Eagle,9,221,5112367,58,2185789
Ali Hussein,9,221,2773347,53,2889703
Pema Thinley,9,221,4212762,49,2784103
Imrane Laf,9,221,1123460,42,3172048
Emma Bryanz,9,221,4307907,42,4711490
Caleb Griggs-Taylor,9,221,5097217,36,5912188
J Spiller,9,221,1847369,30,7398635
Lord Faculty,9,221,250512,22,8137458
Heikki Nambahu,9,221,3790169,19,9409274
Andy Alford,9,222,523178,79,621955
N Y,9,222,1167835,74,632088
Marios Christodoulou,9,222,1977304,73,1566995
Blessing Osiagbon,9,222,22612,69,597522
Michael Maher,9,222,7372566,68,1073055
Kaloyan Dobrev,9,222,219006,67,2613331
Riley Hull,9,222,690161,66,1108067
GoldPeace Prosperity,9,222,187125,66,1131139
Mohamed abdel hamid moursi,9,222,3418952,64,2140890
Rudolf Nagy,9,222,808255,55,4511743
Jack Chapman,9,222,1238761,55,5161328
Jamie Fraser-king,9,222,950813,53,3933449
Dee Man,9,222,148296,52,4012993
Ankit Srivastava,9,222,3168216,44,1623755
M.B. Radja,9,222,2875683,44,5497109
Costan Rungano,9,222,1627114,43,5250767
Levasko Zhenli Wee,9,222,7345506,42,6741751
Simon Gomes,9,222,2551638,40,4982681
Ryan Ross,9,222,6008724,38,5600311
YMG Clint,9,222,3803378,36,7984245
Vukadin Veljković,9,223,2818945,89,25988
Matt Wheeler,9,223,3261240,73,920290
Tomas Ng,9,223,2977771,70,717425
JOA Liljoe,9,223,2501503,70,3211829
Erez Miller,9,223,358504,67,1156592
Jake Davies,9,223,1145062,66,89970
Ljubomir Subotic,9,223,1393611,64,1676302
Anggiat Okto Simorangkir,9,223,2056564,62,999442
Jonathan Moriarty,9,223,699350,61,1371852
Tuinea Sorin,9,223,134965,60,460063
Nathan Oku,9,223,1378382,57,1348488
Tanveer Kasham,9,223,2841957,55,1550021
Arju Barua,9,223,3641756,49,2681456
Momoh victor,9,223,6513652,49,4915867
Rodrick Hilarian,9,223,4435455,48,4372165
James Jarvis,9,223,5058008,45,3651461
Will Kinson,9,223,1894459,43,4827957
El Capitan,9,223,3101529,42,4373380
Budiono Siregar,9,223,2329398,39,2637037
Abhishek Naik,9,223,4988939,24,8420751
Dieter Naten,9,224,298147,77,38501
Legal Angle,9,224,2966076,76,326214
Danny Conlong,9,224,2212566,75,85843
Paul Rogers,9,224,623781,75,131663
Tom Adams,9,224,3457763,75,1114679
Iván Gapi,9,224,1905526,75,1417335
Farai Charakupa,9,224,192380,69,636693
J Waters,9,224,1204181,62,364833
Taufik Bonaedy,9,224,245493,61,425446
Markus Töller,9,224,8418756,61,499025
Ryan Worton,9,224,4347297,61,2034087
David Body,9,224,496547,52,3683973
Sangay Dorji,9,224,7337336,49,2401277
Vincent LE ROUX,9,224,7608715,49,3066334
Phil Sears,9,224,35101,48,1961530
Akash Mudur,9,224,7291648,46,3616410
Stuart Grierson,9,224,1470768,38,5625597
Aikins Sewor,9,224,1238910,36,7574199
Alan Fairbairn,9,224,1568041,31,7824099
Micheal Shields,9,224,8860435,16,9560905
Emmanuel Okeke,9,225,3205583,84,31629
Jonas Ahlsen,9,225,3623222,75,48933
